# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.706125 eV
#    Energy (eV)      DOS 
         -8.61153347          1.25226594
         -8.60252897          1.23899416
         -8.59352446          1.22592029
         -8.58451996          1.20828236
         -8.57551546          1.19664293
         -8.56651096          1.19098518
         -8.55750645          1.21765050
         -8.54850195          1.26782153
         -8.53949745          1.31048686
         -8.53049295          1.32040605
         -8.52148844          1.37196699
         -8.51248394          1.42790122
         -8.50347944          1.49048160
         -8.49447494          1.56566873
         -8.48547044          1.66697532
         -8.47646593          1.80311488
         -8.46746143          1.99909925
         -8.45845693          2.29486176
         -8.44945243          2.41027393
         -8.44044792          2.54702871
         -8.43144342          2.76199460
         -8.42243892          3.02639101
         -8.41343442          3.19904284
         -8.40442992          3.26873915
         -8.39542541          3.33923996
         -8.38642091          3.40182353
         -8.37741641          3.46259821
         -8.36841191          3.51838920
         -8.35940740          3.58410433
         -8.35040290          3.67570903
         -8.34139840          3.74211894
         -8.33239390          3.78282324
         -8.32338940          3.79884476
         -8.31438489          3.83777284
         -8.30538039          3.87303501
         -8.29637589          3.89476877
         -8.28737139          3.93535224
         -8.27836688          3.95553082
         -8.26936238          4.12374945
         -8.26035788          4.29083035
         -8.25135338          4.46368751
         -8.24234888          4.61935495
         -8.23334437          4.80640474
         -8.22433987          5.05923182
         -8.21533537          5.36005967
         -8.20633087          5.40329098
         -8.19732636          5.18048532
         -8.18832186          4.76658618
         -8.17931736          4.73777204
         -8.17031286          4.80325812
         -8.16130835          4.86407982
         -8.15230385          4.94750817
         -8.14329935          4.99295176
         -8.13429485          5.15454951
         -8.12529035          5.16219900
         -8.11628584          4.99307537
         -8.10728134          4.82214739
         -8.09827684          4.65107766
         -8.08927234          4.46537524
         -8.08026783          4.26582949
         -8.07126333          4.12308984
         -8.06225883          4.01456167
         -8.05325433          4.03937436
         -8.04424983          4.16296974
         -8.03524532          4.33882378
         -8.02624082          4.56146401
         -8.01723632          4.79207535
         -8.00823182          4.98667423
         -7.99922731          5.17474338
         -7.99022281          5.48513694
         -7.98121831          5.70306572
         -7.97221381          6.33308295
         -7.96320931          7.06594020
         -7.95420480          7.19409711
         -7.94520030          7.56327326
         -7.93619580          7.42992034
         -7.92719130          7.41772633
         -7.91818679          6.80357461
         -7.90918229          6.41861698
         -7.90017779          6.11277624
         -7.89117329          5.87644368
         -7.88216878          5.62616369
         -7.87316428          5.35780304
         -7.86415978          4.86873327
         -7.85515528          4.85692673
         -7.84615078          5.43728881
         -7.83714627          5.70453508
         -7.82814177          6.00963061
         -7.81913727          5.72040795
         -7.81013277          5.57833784
         -7.80112826          5.45371542
         -7.79212376          5.32687815
         -7.78311926          5.13080033
         -7.77411476          4.86762793
         -7.76511026          4.58475776
         -7.75610575          4.41755575
         -7.74710125          4.31232579
         -7.73809675          4.24939702
         -7.72909225          4.22141396
         -7.72008774          4.15927613
         -7.71108324          4.08968574
         -7.70207874          4.02060643
         -7.69307424          3.94994025
         -7.68406974          3.87369616
         -7.67506523          3.79996148
         -7.66606073          3.75113513
         -7.65705623          3.67254257
         -7.64805173          3.58230588
         -7.63904722          3.49058308
         -7.63004272          3.41899732
         -7.62103822          3.41567062
         -7.61203372          3.42093635
         -7.60302922          3.44332033
         -7.59402471          3.47402289
         -7.58502021          3.40582915
         -7.57601571          3.36105180
         -7.56701121          3.30365708
         -7.55800670          3.20852797
         -7.54900220          3.14339996
         -7.53999770          3.09045603
         -7.53099320          3.02930551
         -7.52198869          3.00069656
         -7.51298419          3.11712486
         -7.50397969          3.40320728
         -7.49497519          2.88906022
         -7.48597069          2.68031276
         -7.47696618          2.64377090
         -7.46796168          2.69466689
         -7.45895718          2.63304038
         -7.44995268          2.59987430
         -7.44094817          2.54226514
         -7.43194367          2.53702394
         -7.42293917          2.52504028
         -7.41393467          2.49867315
         -7.40493017          2.46709262
         -7.39592566          2.43604182
         -7.38692116          2.40837252
         -7.37791666          2.38996957
         -7.36891216          2.37767415
         -7.35990765          2.35558317
         -7.35090315          2.33504491
         -7.34189865          2.31696287
         -7.33289415          2.31154046
         -7.32388965          2.32030254
         -7.31488514          2.30671171
         -7.30588064          2.27961879
         -7.29687614          2.26016163
         -7.28787164          2.24775105
         -7.27886713          2.19098106
         -7.26986263          2.17948094
         -7.26085813          2.16292825
         -7.25185363          2.11501443
         -7.24284913          2.10852583
         -7.23384462          2.11088844
         -7.22484012          2.11472145
         -7.21583562          2.12246578
         -7.20683112          2.13485646
         -7.19782661          2.15253986
         -7.18882211          2.17359837
         -7.17981761          2.19957161
         -7.17081311          2.22909643
         -7.16180860          2.26264867
         -7.15280410          2.30050829
         -7.14379960          2.36372366
         -7.13479510          2.40206162
         -7.12579060          2.43960101
         -7.11678609          2.48944419
         -7.10778159          2.55095337
         -7.09877709          2.59399143
         -7.08977259          2.62380471
         -7.08076808          2.63686907
         -7.07176358          2.62379096
         -7.06275908          2.60048703
         -7.05375458          2.61498796
         -7.04475008          2.63252033
         -7.03574557          2.65585406
         -7.02674107          2.68563110
         -7.01773657          2.72211496
         -7.00873207          2.77797772
         -6.99972756          2.84390671
         -6.99072306          2.92160294
         -6.98171856          3.01197209
         -6.97271406          3.11586272
         -6.96370956          3.21384940
         -6.95470505          3.28894902
         -6.94570055          3.36129156
         -6.93669605          3.42448279
         -6.92769155          3.47757221
         -6.91868704          3.47781791
         -6.90968254          3.44693959
         -6.90067804          3.43002075
         -6.89167354          3.45946459
         -6.88266904          3.52188600
         -6.87366453          3.52355970
         -6.86466003          3.56491514
         -6.85565553          3.64000697
         -6.84665103          3.75080070
         -6.83764652          3.96590032
         -6.82864202          3.90942298
         -6.81963752          4.03072999
         -6.81063302          4.16843493
         -6.80162851          4.17897143
         -6.79262401          4.18623502
         -6.78361951          4.11694698
         -6.77461501          4.13537810
         -6.76561051          4.14285085
         -6.75660600          3.57154230
         -6.74760150          3.33207199
         -6.73859700          3.16038434
         -6.72959250          3.00837819
         -6.72058799          2.88368894
         -6.71158349          2.78507564
         -6.70257899          2.75200790
         -6.69357449          2.88626105
         -6.68456999          3.02303315
         -6.67556548          3.07391853
         -6.66656098          3.15447563
         -6.65755648          3.08866490
         -6.64855198          3.13901700
         -6.63954747          3.14427886
         -6.63054297          3.12296943
         -6.62153847          3.07814520
         -6.61253397          3.03247429
         -6.60352947          2.99227623
         -6.59452496          2.95053462
         -6.58552046          2.89080041
         -6.57651596          2.79647168
         -6.56751146          2.70839767
         -6.55850695          2.72946314
         -6.54950245          2.68495401
         -6.54049795          2.63961882
         -6.53149345          2.61913510
         -6.52248895          2.48872005
         -6.51348444          2.44913011
         -6.50447994          2.42314544
         -6.49547544          2.40327764
         -6.48647094          2.38139100
         -6.47746643          2.35935955
         -6.46846193          2.33903017
         -6.45945743          2.32458395
         -6.45045293          2.31333309
         -6.44144842          2.30464884
         -6.43244392          2.29760549
         -6.42343942          2.29223762
         -6.41443492          2.28992663
         -6.40543042          2.29243176
         -6.39642591          2.29944441
         -6.38742141          2.31017290
         -6.37841691          2.32520569
         -6.36941241          2.35495031
         -6.36040790          2.38115128
         -6.35140340          2.41364638
         -6.34239890          2.45851619
         -6.33339440          2.50913900
         -6.32438990          2.55295964
         -6.31538539          2.63136696
         -6.30638089          2.68128455
         -6.29737639          2.65417627
         -6.28837189          2.63284198
         -6.27936738          2.60728744
         -6.27036288          2.55923472
         -6.26135838          2.55798334
         -6.25235388          2.56774135
         -6.24334938          2.59127141
         -6.23434487          2.62821555
         -6.22534037          2.67367679
         -6.21633587          2.73369862
         -6.20733137          2.74117149
         -6.19832686          2.70393106
         -6.18932236          2.72574908
         -6.18031786          2.75834691
         -6.17131336          2.79863512
         -6.16230885          2.84650365
         -6.15330435          2.90175629
         -6.14429985          2.97156328
         -6.13529535          3.03963312
         -6.12629085          3.12282896
         -6.11728634          3.21935516
         -6.10828184          3.32233032
         -6.09927734          3.45846893
         -6.09027284          3.58973143
         -6.08126833          3.61192257
         -6.07226383          3.51170562
         -6.06325933          3.37481760
         -6.05425483          3.25590925
         -6.04525033          3.16137649
         -6.03624582          3.06061407
         -6.02724132          2.96487762
         -6.01823682          2.88405465
         -6.00923232          2.81170370
         -6.00022781          2.75070814
         -5.99122331          2.70271442
         -5.98221881          2.66883995
         -5.97321431          2.64759121
         -5.96420981          2.63629137
         -5.95520530          2.63301400
         -5.94620080          2.64819300
         -5.93719630          2.66867309
         -5.92819180          2.69500516
         -5.91918729          2.73086921
         -5.91018279          2.77658045
         -5.90117829          2.85191729
         -5.89217379          2.99850135
         -5.88316929          2.97688230
         -5.87416478          3.21098899
         -5.86516028          3.36865026
         -5.85615578          3.42409562
         -5.84715128          3.54582824
         -5.83814677          3.77300512
         -5.82914227          3.68022293
         -5.82013777          3.45937570
         -5.81113327          3.29721276
         -5.80212876          3.18936987
         -5.79312426          3.17263490
         -5.78411976          3.19863489
         -5.77511526          3.24380467
         -5.76611076          3.29956404
         -5.75710625          3.32944552
         -5.74810175          3.34440663
         -5.73909725          3.30734527
         -5.73009275          3.28762556
         -5.72108824          3.17839934
         -5.71208374          3.21344315
         -5.70307924          3.17309069
         -5.69407474          3.20855587
         -5.68507024          3.15045933
         -5.67606573          3.09100250
         -5.66706123          3.03599026
         -5.65805673          2.97680212
         -5.64905223          2.90978593
         -5.64004772          2.85451743
         -5.63104322          2.79797435
         -5.62203872          2.73626390
         -5.61303422          2.67344722
         -5.60402972          2.63905504
         -5.59502521          2.60817756
         -5.58602071          2.52492990
         -5.57701621          2.46763292
         -5.56801171          2.42694925
         -5.55900720          2.38649663
         -5.55000270          2.34247290
         -5.54099820          2.29016633
         -5.53199370          2.24821186
         -5.52298920          2.20533120
         -5.51398469          2.16482962
         -5.50498019          2.13052495
         -5.49597569          2.09075842
         -5.48697119          2.04233516
         -5.47796668          1.97835266
         -5.46896218          1.90640897
         -5.45995768          1.83579539
         -5.45095318          1.76455216
         -5.44194867          1.69459977
         -5.43294417          1.63064237
         -5.42393967          1.58071169
         -5.41493517          1.53671707
         -5.40593067          1.49964512
         -5.39692616          1.46546930
         -5.38792166          1.43423060
         -5.37891716          1.40659957
         -5.36991266          1.37819943
         -5.36090815          1.34718328
         -5.35190365          1.28687090
         -5.34289915          1.21611590
         -5.33389465          1.14673972
         -5.32489015          1.09098333
         -5.31588564          1.05535227
         -5.30688114          1.02779789
         -5.29787664          1.00114597
         -5.28887214          0.99206679
         -5.27986763          0.98680061
         -5.27086313          0.95034923
